CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST10965,Male,0,No,Yes,61,DSL,One year,Electronic check,Yes,No,No,Yes,57.6,3330.76,Yes
CUST10966,Female,0,No,No,49,Fiber optic,One year,Credit card,No,No,No,No,75.01,3963.55,Yes
CUST10967,Male,0,Yes,No,71,DSL,One year,Electronic check,Yes,No,No,Yes,58.87,4573.65,No
CUST10968,Male,0,Yes,No,1,Fiber optic,Month-to-month,Credit card,Yes,No,No,Yes,36.37,38.45,Yes
CUST10969,Male,0,No,No,13,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,47.38,621.21,Yes
CUST10970,Male,0,No,Yes,51,Fiber optic,Two year,Electronic check,Yes,No,No,Yes,112.83,6280.04,Yes
CUST10971,Male,1,Yes,No,56,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,87.6,4565.99,No
CUST10972,Female,0,No,No,62,DSL,Month-to-month,Electronic check,No,No,No,No,69.6,4296.64,No
CUST10973,Female,0,No,No,32,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,21.27,685.76,Yes
CUST10974,Female,0,Yes,No,30,No,Two year,Electronic check,Yes,Yes,No,No,119.24,3571.42,Yes
CUST10975,Female,1,Yes,No,29,No,Month-to-month,Credit card,No,No,No,Yes,87.15,2680.21,No
CUST10976,Female,1,No,No,49,DSL,Month-to-month,Electronic check,No,No,No,No,51.69,2619.13,No
CUST10977,Male,1,No,No,45,Fiber optic,One year,Credit card,Yes,No,No,Yes,107.93,4494.2,No
CUST10978,Male,1,Yes,No,30,Fiber optic,One year,Bank transfer,No,No,No,Yes,45.84,1332.97,No
CUST10979,Male,0,No,No,16,DSL,Month-to-month,Electronic check,No,No,No,Yes,74.4,1152.09,Yes
CUST10980,Female,0,No,No,40,DSL,Month-to-month,Bank transfer,No,No,No,Yes,83.61,3388.3,No
CUST10981,Male,0,Yes,No,19,Fiber optic,One year,Bank transfer,No,No,No,No,42.11,766.72,No
CUST10982,Male,0,No,No,18,No,Two year,Credit card,No,No,No,Yes,117.84,1958.76,No
CUST10983,Male,1,No,No,1,Fiber optic,One year,Mailed check,Yes,Yes,Yes,Yes,94.82,97.73,Yes
CUST10984,Female,0,Yes,No,47,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,75.78,3811.71,Yes
CUST10985,Male,0,Yes,No,66,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,38.06,2728.8,No
CUST10986,Male,0,Yes,No,38,DSL,Two year,Electronic check,No,No,No,Yes,25.39,1056.01,No
CUST10987,Female,0,No,No,51,Fiber optic,Two year,Bank transfer,No,No,No,No,52.01,2801.64,No
CUST10988,Female,0,No,No,63,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,95.32,5572.43,Yes
CUST10989,Male,0,Yes,No,4,DSL,Month-to-month,Bank transfer,No,No,No,No,46.93,200.98,No
CUST10990,Female,0,No,No,1,No,One year,Electronic check,No,No,No,Yes,73.96,72.48,Yes
CUST10991,Male,0,No,No,8,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,92.79,776.45,Yes
CUST10992,Female,0,No,No,29,No,Month-to-month,Mailed check,No,Yes,No,No,30.79,898.49,Yes
CUST10993,Male,0,Yes,No,55,Fiber optic,Month-to-month,Electronic check,No,No,No,No,88.53,5189.16,Yes
CUST10994,Male,0,Yes,No,3,DSL,Month-to-month,Credit card,No,No,No,Yes,29.19,86.27,No
CUST10995,Female,1,Yes,Yes,32,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,116.51,3401.57,Yes
CUST10996,Female,1,No,No,10,Fiber optic,One year,Credit card,Yes,No,No,No,68.84,696.22,No
CUST10997,Female,0,Yes,No,34,DSL,Month-to-month,Electronic check,Yes,No,No,No,35.07,1113.99,No
CUST10998,Female,0,No,No,55,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,54.24,3260.95,No
CUST10999,Male,0,Yes,No,32,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,61.34,1973.47,No
CUST11000,Female,1,Yes,No,50,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,95.82,4842.32,Yes
